,URL,id,desc,stars,num_ratings,num_reviews,reviews,vader_score,final_score
249,http://flipkart.com/hrx-hrithik-roshan-printed-men-round-neck-black-t-shirt/p/itm020c389772642?pid=TSHFKK7QHTNPUGX9&lid=LSTTSHFKK7QHTNPUGX9ZUO4KM&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_7_258&otracker=browse&fm=organic&iid=dc9d5535-86d0-43bc-a738-2fe5a9215bc0.TSHFKK7QHTNPUGX9.SEARCH&ppt=None&ppn=None&ssid=rqmeotx2dc0000001658749329129,249,Printed Men Round Neck Black T-Shirt,4.1,1319,113,owsm shirt looking nyc nice product,0.4215,0.0009136110
166,http://flipkart.com/jump-cuts-printed-men-round-neck-black-grey-t-shirt/p/itm4b2006d5d03c2?pid=TSHGATSVMNYGSAZK&lid=LSTTSHGATSVMNYGSAZKRYM3P0&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_5_172&otracker=browse&fm=organic&iid=5f36eec8-b866-4818-acfd-fc96b59362fd.TSHGATSVMNYGSAZK.SEARCH&ppt=None&ppn=None&ssid=wi9d7ehkmo0000001658749327073,166,"Printed Men Round Neck Black, Grey T-Shirt",3.8,1149,106,nice nice good quality and fit  not disappointed,1.1679,0.0008625330
158,http://flipkart.com/urbano-fashion-printed-men-round-neck-dark-green-t-shirt/p/itm967aa982acfd5?pid=TSHFVPFN6V4WXEZZ&lid=LSTTSHFVPFN6V4WXEZZKWX1RM&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_5_164&otracker=browse&fm=organic&iid=5f36eec8-b866-4818-acfd-fc96b59362fd.TSHFVPFN6V4WXEZZ.SEARCH&ppt=None&ppn=None&ssid=wi9d7ehkmo0000001658749327073,158,Printed Men Round Neck Dark Green T-Shirt,4,1004,116,nice product good good,1.3023,0.0008477960
18,http://flipkart.com/allen-solly-solid-men-polo-neck-black-t-shirt/p/itm2100d56fc5456?pid=TSHGDHWHRWGSRDHP&lid=LSTTSHGDHWHRWGSRDHPZALKXT&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_20&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGDHWHRWGSRDHP.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,18,Solid Men Polo Neck Black T-Shirt,4.3,897,78,osm fit and good quality good good one,1.6824,0.0007939630
114,http://flipkart.com/metronaut-printed-men-polo-neck-multicolor-t-shirt/p/itmf3602e1ddec55?pid=TSHFNXPYACHG8DNP&lid=LSTTSHFNXPYACHG8DNPNKWJYU&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_119&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHFNXPYACHG8DNP.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,114,Printed Men Polo Neck Multicolor T-Shirt,4.1,949,111,must buy product good awesome 👍,1.0653,0.0007802410
357,http://flipkart.com/3bros-color-block-men-polo-neck-brown-t-shirt/p/itm37be9ad06889c?pid=TSHGBP4D8HSC6GZQ&lid=LSTTSHGBP4D8HSC6GZQWER4J6&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_371&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHGBP4D8HSC6GZQ.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,357,Color Block Men Polo Neck Brown T-Shirt,4.1,722,73,vry nice  very very beautiful good one 🤣,1.9552,0.0006708360
363,http://flipkart.com/jack-jones-printed-men-round-neck-white-t-shirt/p/itm3b367eb44c6cb?pid=TSHFVHQDSTMUPHFY&lid=LSTTSHFVHQDSTMUPHFYUHKQWC&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_377&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHFVHQDSTMUPHFY.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,363,Printed Men Round Neck White T-Shirt,3.9,1204,99,its a duplicate product dont buy this product local brand t shirt poor quality poor quality fabric just like street t shirt really didappointed for this brand 🥲,-0.5922,0.0006469400
179,http://flipkart.com/tqh-solid-men-hooded-neck-black-grey-t-shirt/p/itmd56abad474fa6?pid=TSHGAK9RXVGDHRKU&lid=LSTTSHGAK9RXVGDHRKUSQYIZN&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_5_185&otracker=browse&fm=organic&iid=5f36eec8-b866-4818-acfd-fc96b59362fd.TSHGAK9RXVGDHRKU.SEARCH&ppt=None&ppn=None&ssid=wi9d7ehkmo0000001658749327073,179,"Pack of 2 Solid Men Hooded Neck Black, Grey T-Shirt",4.2,830,68,nice nice light in weight and nice but normally low in quality,0.9913,0.0006426480
279,http://flipkart.com/hrx-hrithik-roshan-printed-men-round-neck-white-orange-t-shirt/p/itmf3yqnkzknbswz?pid=TSHESRCWPYJRZH57&lid=LSTTSHESRCWPYJRZH57PYY1Z3&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_8_290&otracker=browse&fm=organic&iid=f06eec8e-6419-465e-8084-88a75c333c92.TSHESRCWPYJRZH57.SEARCH&ppt=None&ppn=None&ssid=hc8ro5j3280000001658749331315,279,"Printed Men Round Neck White, Orange T-Shirt",3.9,862,85,very good quality ❤️👍 good quality jhand product,0.8808,0.0006341840
348,http://flipkart.com/hrx-hrithik-roshan-solid-men-round-neck-blue-t-shirt/p/itme589a120bbb32?pid=TSHFKG8G7THGGHJY&lid=LSTTSHFKG8G7THGGHJYNZJWNV&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_362&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHFKG8G7THGGHJY.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,348,Solid Men Round Neck Blue T-Shirt,4,403,37,super  so lightweight its best for sports   the color received was the same given in the pic 😊   the material is very comfortable but it is like the fabric used in making sports jerseys so only need to check how it behaves when sweating occurs  whether it absorbs or not  if it wouldnt absorb still i am happy because it is really comfortable and good looking at the same time  the tshirt is amazing fitting color quality everything is perfect i liked it and bought it for 399 this product  is so awesome tq flipkart and hrx,6.5536,0.0006064490
359,http://flipkart.com/ausk-solid-men-mandarin-collar-yellow-t-shirt/p/itm86594cc398e53?pid=TSHGBGDAZBRCKMEM&lid=LSTTSHGBGDAZBRCKMEMRWG438&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_373&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHGBGDAZBRCKMEM.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,359,Solid Men Mandarin Collar Yellow T-Shirt,4,584,56,beautiful and comfortable best choiceyou can go for it same as shown in the picturenice clothe and comfortable toogo for it very good,2.6979,0.0005856550
330,http://flipkart.com/vero-lie-color-block-men-hooded-neck-black-t-shirt/p/itm6e00823b8dcc5?pid=TSHG6ZCVXPCC6C5S&lid=LSTTSHG6ZCVXPCC6C5SJHKOQE&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_9_342&otracker=browse&fm=organic&iid=1fa91ac9-0906-443a-8259-faa351d3b48a.TSHG6ZCVXPCC6C5S.SEARCH&ppt=None&ppn=None&ssid=3gey7qtrds0000001658749333258,330,Color Block Men Hooded Neck Black T-Shirt,4.2,629,58,good super it was really good choose and cofatable t shirt,1.4802,0.0005379040
25,http://flipkart.com/inkkr-solid-men-round-neck-multicolor-t-shirt/p/itm9a7c102d2bd6f?pid=TSHGAJYXJ2CUHBXB&lid=LSTTSHGAJYXJ2CUHBXBJ7QSQ7&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_28&otracker=browse&fm=organic&iid=en_okllZ7rIVahF31BScRynkFVJVh%2Flff30bBk4DmyXOyBiSqh3rO7mbVJqjiM%2Bwzd%2Bk70Rv5agsYzQTgBc%2BVrA%2BQ%3D%3D&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,25,Pack of 3 Solid Men Round Neck Multicolor T-Shirt,3.9,626,77,good product 👍 very good very nice product fully satisfiedgo for it without checking reviews,1.3023,0.0005277450
290,http://flipkart.com/jack-jones-printed-men-round-neck-blue-t-shirt/p/itm3360ba21a31dd?pid=TSHFVHQDZYPW6KCC&lid=LSTTSHFVHQDZYPW6KCCQK8IOL&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_8_301&otracker=browse&fm=organic&iid=f06eec8e-6419-465e-8084-88a75c333c92.TSHFVHQDZYPW6KCC.SEARCH&ppt=None&ppn=None&ssid=hc8ro5j3280000001658749331315,290,Printed Men Round Neck Blue T-Shirt,3.8,798,55,average very nyce look and comfortable waste,0.0891,0.0004803780
361,http://flipkart.com/metronaut-printed-men-round-neck-black-t-shirt/p/itmceb322ba9fa46?pid=TSHG8HPHZZQKDDRP&lid=LSTTSHG8HPHZZQKDDRPPSYV18&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_375&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHG8HPHZZQKDDRP.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,361,Printed Men Round Neck Black T-Shirt,4.1,575,44,thanks quality just liked it good enough to use,1.3023,0.0004517530
163,http://flipkart.com/eyebogler-striped-men-round-neck-reversible-blue-t-shirt/p/itmb563e3134dade?pid=TSHG9AZB2HZFSGHZ&lid=LSTTSHG9AZB2HZFSGHZDVYILH&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_5_169&otracker=browse&fm=organic&iid=5f36eec8-b866-4818-acfd-fc96b59362fd.TSHG9AZB2HZFSGHZ.SEARCH&ppt=None&ppn=None&ssid=wi9d7ehkmo0000001658749327073,163,Striped Men Round Neck Reversible Blue T-Shirt,4,545,48,good nice dont like product,1.2231,0.0004261140
323,http://flipkart.com/provogue-striped-men-polo-neck-multicolor-t-shirt/p/itm7128894e8e44f?pid=TSHG67NKKTAVWSNA&lid=LSTTSHG67NKKTAVWSNAMC7NWQ&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_9_335&otracker=browse&fm=organic&iid=1fa91ac9-0906-443a-8259-faa351d3b48a.TSHG67NKKTAVWSNA.SEARCH&ppt=None&ppn=None&ssid=3gey7qtrds0000001658749333258,323,Striped Men Polo Neck Multicolor T-Shirt,4.2,391,53,nice dp very nice feberic soft and googling excellent fabric but colour looks some what different overall value for money,1.7549,0.0003923930
231,http://flipkart.com/roadster-solid-men-polo-neck-black-t-shirt/p/itm231ae9b810db0?pid=TSHFZYR9Z8EDDQVJ&lid=LSTTSHFZYR9Z8EDDQVJM0TWRK&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_6_239&otracker=browse&fm=organic&iid=084e018d-f70c-4aa8-b3f0-2aa453359b85.TSHFZYR9Z8EDDQVJ.SEARCH&ppt=None&ppn=None&ssid=h4ptlhsnsg0000001658749328012,231,Solid Men Polo Neck Black T-Shirt,4,366,33,best fit nice  dark colour awesome t shirt nice nyc and  comfort,2.8272,0.0003650070
283,http://flipkart.com/bell-paper-printed-men-round-neck-yellow-t-shirt/p/itm4c64f4936c89a?pid=TSHGDX6RZN7TKKM9&lid=LSTTSHGDX6RZN7TKKM9MTTF5F&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_8_294&otracker=browse&fm=organic&iid=f06eec8e-6419-465e-8084-88a75c333c92.TSHGDX6RZN7TKKM9.SEARCH&ppt=None&ppn=None&ssid=hc8ro5j3280000001658749331315,283,Printed Men Round Neck Yellow T-Shirt,4.1,488,32,super quality wonder ful this product is very up nice supar,1.0209,0.0003600380
33,http://flipkart.com/allen-solly-solid-men-polo-neck-maroon-t-shirt/p/itm2965e71bb26ab?pid=TSHGDHW89REG5PSB&lid=LSTTSHGDHW89REG5PSBTD65CS&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_1_36&otracker=browse&fm=organic&iid=823eddf6-e251-4765-a614-ffa6ffd23e62.TSHGDHW89REG5PSB.SEARCH&ppt=None&ppn=None&ssid=gr7r5v2otc0000001658749322557,33,Solid Men Polo Neck Maroon T-Shirt,4.1,387,24,not good quality cannot deny the superb quality and subtleness it shows best quality 👌,2.0919,0.0003210850
245,http://flipkart.com/eyebogler-striped-men-polo-neck-black-t-shirt/p/itm567f9bc81523a?pid=TSHG75ZMGHWWVGHB&lid=LSTTSHG75ZMGHWWVGHB35KFRH&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_7_254&otracker=browse&fm=organic&iid=dc9d5535-86d0-43bc-a738-2fe5a9215bc0.TSHG75ZMGHWWVGHB.SEARCH&ppt=None&ppn=None&ssid=rqmeotx2dc0000001658749329129,245,Striped Men Polo Neck Black T-Shirt,4.1,332,28,nice delivery nice product fantastic 😊 very good quality,2.5592,0.0003172920
353,http://flipkart.com/adrenex-printed-men-round-neck-dark-green-t-shirt/p/itm9a170f5979ffe?pid=TSHG2XHE6S9BWYFX&lid=LSTTSHG2XHE6S9BWYFXQ2YOWP&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_367&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHG2XHE6S9BWYFX.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,353,Printed Men Round Neck Dark Green T-Shirt,4.1,184,27,very good quality ☺️ outstanding quality of the product great fit and finish i keep a running size so i purchased a the bigger size than i normally wearspecial thanks to the delivery guy who delivered the product same day despite rainfall he delivered 2 product same day for me amazing job these guys are doing to help customers retain faith in flipkart good fiting and materialbut price is too high,4.7878,0.0003069230
134,http://flipkart.com/eyebogler-printed-men-hooded-neck-black-t-shirt/p/itm02f9f558b0459?pid=TSHGAD7YENZRUVHK&lid=LSTTSHGAD7YENZRUVHKUTVATC&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_139&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHGAD7YENZRUVHK.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,134,Printed Men Hooded Neck Black T-Shirt,4.3,331,14,good product 🔥❤️ nice 😘😘😘😘 super product,2.002,0.0002631270
318,http://flipkart.com/peter-england-striped-men-round-neck-yellow-t-shirt/p/itm39d5585aa4550?pid=TSHFTSNWVJTWH5RY&lid=LSTTSHFTSNWVJTWH5RYAV5Y09&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_9_330&otracker=browse&fm=organic&iid=1fa91ac9-0906-443a-8259-faa351d3b48a.TSHFTSNWVJTWH5RY.SEARCH&ppt=None&ppn=None&ssid=3gey7qtrds0000001658749333258,318,Striped Men Round Neck Yellow T-Shirt,4.1,263,30,to much losse 🥺 worst fit quality not so good as shown in the picture shirt is fabulous nice thanks flipkart,1.5653,0.0002369970
212,http://flipkart.com/eyebogler-solid-men-mandarin-collar-green-t-shirt/p/itm2d6c119e8484e?pid=TSHG7HHNGUBS7VBV&lid=LSTTSHG7HHNGUBS7VBVUHOPNE&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_6_219&otracker=browse&fm=organic&iid=084e018d-f70c-4aa8-b3f0-2aa453359b85.TSHG7HHNGUBS7VBV.SEARCH&ppt=None&ppn=None&ssid=h4ptlhsnsg0000001658749328012,212,Solid Men Mandarin Collar Green T-Shirt,4.1,278,21,good i like night tshirt,0.8016,0.0002025030
350,http://flipkart.com/u-s-polo-assn-solid-men-neck-blue-t-shirt/p/itmffcf89ec9064a?pid=TSHG5KYXVGZYGTCH&lid=LSTTSHG5KYXVGZYGTCHEQDM0T&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_364&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHG5KYXVGZYGTCH.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,350,Solid Men Polo Neck Blue T-Shirt,3.9,272,9,fabric is too thick not fit for this summers🥵overall it looks good and same as shown in sample  the quality of the shirt is good and is the same as the photo shown in the application thank you flipkart just in single wash the cloth shrink,1.6032,0.0001866550
176,http://flipkart.com/roadster-solid-men-round-crew-dark-blue-t-shirt/p/itmfaft68fy7v2gf?pid=TSHFAEYFVWERR96C&lid=LSTTSHFAEYFVWERR96CT4XUFO&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_5_182&otracker=browse&fm=organic&iid=5f36eec8-b866-4818-acfd-fc96b59362fd.TSHFAEYFVWERR96C.SEARCH&ppt=None&ppn=None&ssid=wi9d7ehkmo0000001658749327073,176,Solid Men Round or Crew Dark Blue T-Shirt,3.7,242,23,hightlength is short not so good quality quality is ok not that good very thin n rough feel,1.1768,0.0001793410
113,http://flipkart.com/eyebogler-color-block-men-round-neck-pink-t-shirt/p/itmff527172f6252?pid=TSHGDD9ZMXCAHVZY&lid=LSTTSHGDD9ZMXCAHVZYZ7STMO&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_118&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHGDD9ZMXCAHVZY.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,113,Color Block Men Round Neck Pink T-Shirt,4.2,164,19,best in price my father loved it good happy,2.2486,0.0001700170
103,http://flipkart.com/3bros-color-block-men-polo-neck-multicolor-t-shirt/p/itmb547247b4deb4?pid=TSHGB6D3XA3BRJN5&lid=LSTTSHGB6D3XA3BRJN52WDV4I&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_108&otracker=browse&fm=organic&iid=en_xspS6bSmdxJVkI5U8Ilg07JFJAeCPCzoUNeNMXVV0RVMO0xyLQCUzc7ozt8q8G65tCSy9cFxzovWyK9%2Ft4VI%2Fg%3D%3D&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,103,Color Block Men Polo Neck Multicolor T-Shirt,3.9,123,21,good nice product very happy good,1.8742,0.0001324610
109,http://flipkart.com/allen-solly-solid-men-polo-neck-green-t-shirt/p/itm172993d3c50ca?pid=TSHGDHW72CZGPVYG&lid=LSTTSHGDHW72CZGPVYGKSM1OJ&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_3_114&otracker=browse&fm=organic&iid=09a0a7e6-7da8-487f-8f7b-107f233c6e8e.TSHGDHW72CZGPVYG.SEARCH&ppt=None&ppn=None&ssid=qc4bqvncjk0000001658749324876,109,Solid Men Polo Neck Green T-Shirt,4.2,164,8,colour is vanishing in every wash nice product good quality nicely fitting good quality,1.7427,0.0001278920
278,http://flipkart.com/nivia-solid-men-polo-neck-light-blue-t-shirt/p/itm57273fd069db5?pid=TSHFGU7NGSAEKRJM&lid=LSTTSHFGU7NGSAEKRJMKGWO81&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_8_289&otracker=browse&fm=organic&iid=f06eec8e-6419-465e-8084-88a75c333c92.TSHFGU7NGSAEKRJM.SEARCH&ppt=None&ppn=None&ssid=hc8ro5j3280000001658749331315,278,Solid Men Polo Neck Light Blue T-Shirt,4.1,148,15,very nice 👍👍👍 like it very nice,1.2042,0.0001211280
302,http://flipkart.com/hrx-hrithik-roshan-printed-men-round-neck-green-t-shirt/p/itmd1b8c548967aa?pid=TSHFVSVYMPFCS5ZH&lid=LSTTSHFVSVYMPFCS5ZHWYGCFG&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_8_314&otracker=browse&fm=organic&iid=f06eec8e-6419-465e-8084-88a75c333c92.TSHFVSVYMPFCS5ZH.SEARCH&ppt=None&ppn=None&ssid=hc8ro5j3280000001658749331315,302,Printed Men Round Neck Green T-Shirt,3.8,205,21,nice product very poor cloth qualitygot badly  shrunkand ill figured after rinsing in water only nice tshirt thanks hrx,-0.0915,0.0001187500
370,http://flipkart.com/parx-solid-men-polo-neck-dark-blue-t-shirt/p/itm9f531a31b282c?pid=TSHGC98J6JDUYTHN&lid=LSTTSHGC98J6JDUYTHN1SIVSG&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_384&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHGC98J6JDUYTHN.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,370,Solid Men Polo Neck Dark Blue T-Shirt,4.3,156,10,value of money very good quality of fabric same as same in picture,0.7804,0.0001161000
260,http://flipkart.com/flying-machine-graphic-print-men-round-neck-black-t-shirt/p/itm1b710028e9517?pid=TSHG5RZUGQTZC5M7&lid=LSTTSHG5RZUGQTZC5M7FWM6A6&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_7_270&otracker=browse&fm=organic&iid=dc9d5535-86d0-43bc-a738-2fe5a9215bc0.TSHG5RZUGQTZC5M7.SEARCH&ppt=None&ppn=None&ssid=rqmeotx2dc0000001658749329129,260,Graphic Print Men Round Neck Black T-Shirt,4.3,134,12,nice heighly recomended my husband loved it,1.0209,0.0001078460
274,http://flipkart.com/roadster-printed-men-round-neck-black-t-shirt/p/itma4128dbea8d35?pid=TSHFPNK4NTMFXGFB&lid=LSTTSHFPNK4NTMFXGFBMNBUPB&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_8_285&otracker=browse&fm=organic&iid=f06eec8e-6419-465e-8084-88a75c333c92.TSHFPNK4NTMFXGFB.SEARCH&ppt=None&ppn=None&ssid=hc8ro5j3280000001658749331315,274,Printed Men Round Neck Black T-Shirt,4.3,107,13,good nice superb,1.4868,0.0001000870
244,http://flipkart.com/u-s-polo-assn-solid-men-neck-multicolor-t-shirt/p/itm3ef815018eb5d?pid=TSHGDM4MHJ8ZUA9Y&lid=LSTTSHGDM4MHJ8ZUA9YASGCOR&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_7_253&otracker=browse&fm=organic&iid=dc9d5535-86d0-43bc-a738-2fe5a9215bc0.TSHGDM4MHJ8ZUA9Y.SEARCH&ppt=None&ppn=None&ssid=rqmeotx2dc0000001658749329129,244,Solid Men Polo Neck Multicolor T-Shirt,4,122,7,good very nice excellent,1.4338,0.0000908000
136,http://flipkart.com/roadster-solid-men-polo-neck-dark-blue-t-shirt/p/itmd94018e3b9465?pid=TSHGFPY3FPVJUPSV&lid=LSTTSHGFPY3FPVJUPSVDUXVSJ&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_4_141&otracker=browse&fm=organic&iid=86087765-cb1b-47a5-9a71-2e15fca4f9dd.TSHGFPY3FPVJUPSV.SEARCH&ppt=None&ppn=None&ssid=p44ro0e34g0000001658749325968,136,Solid Men Polo Neck Dark Blue T-Shirt,4.1,89,12,good quality good fabric nice tshirt same as expected good product,1.7427,0.0000875000
233,http://flipkart.com/blive-printed-men-round-neck-dark-blue-t-shirt/p/itm4541258ca1cd8?pid=TSHGBUHNHG4ZJUXS&lid=LSTTSHGBUHNHG4ZJUXSFT25OO&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_7_241&otracker=browse&fm=organic&iid=dc9d5535-86d0-43bc-a738-2fe5a9215bc0.TSHGBUHNHG4ZJUXS.SEARCH&ppt=None&ppn=None&ssid=rqmeotx2dc0000001658749329129,233,Printed Men Round Neck Dark Blue T-Shirt,3.6,173,17,very bad 🤬 good bad quality,-0.6442,0.0000812000
354,http://flipkart.com/parx-solid-men-polo-neck-dark-blue-t-shirt/p/itmb8833601eef03?pid=TSHGC98GDXRHFD85&lid=LSTTSHGC98GDXRHFD85A6MPUE&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_368&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHGC98GDXRHFD85.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,354,Solid Men Polo Neck Dark Blue T-Shirt,4.2,103,10,poor quality after 2 wash good quality fabric colour quality and size also but this design is very common i recommend if you get plain t shirt from same brand buy that its too good,0.7653,0.0000787000
218,http://flipkart.com/roadster-solid-men-polo-neck-white-t-shirt/p/itmfbtamgwupp7dh?pid=TSHFBQJZEDJ9Q8XZ&lid=LSTTSHFBQJZEDJ9Q8XZVUKYNZ&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_6_226&otracker=browse&fm=organic&iid=084e018d-f70c-4aa8-b3f0-2aa453359b85.TSHFBQJZEDJ9Q8XZ.SEARCH&ppt=None&ppn=None&ssid=h4ptlhsnsg0000001658749328012,218,Solid Men Polo Neck White T-Shirt,4.1,118,12,very good product very poor fabric quality it’s a good one go for it without any hesitation,0.1309,0.0000778000
378,http://flipkart.com/wrangler-solid-men-polo-neck-green-t-shirt/p/itm1646bd6e40eb3?pid=TSHGA2ZRSJF7PEZ7&lid=LSTTSHGA2ZRSJF7PEZ71Q3PCY&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_392&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHGA2ZRSJF7PEZ7.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,378,Solid Men Polo Neck Green T-Shirt,3.9,98,12,not satisfied colour faded nice prooduct,0.843,0.0000744000
306,http://flipkart.com/here-now-striped-men-round-neck-white-t-shirt/p/itmdc1eb9c6a5aa7?pid=TSHG7KCQGBJCYBHZ&lid=LSTTSHG7KCQGBJCYBHZGAYK2Z&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_8_318&otracker=browse&fm=organic&iid=f06eec8e-6419-465e-8084-88a75c333c92.TSHG7KCQGBJCYBHZ.SEARCH&ppt=None&ppn=None&ssid=hc8ro5j3280000001658749331315,306,Striped Men Round Neck White T-Shirt,4.1,85,10,very good tshirt can go for it guys amazing product product average,1.0263,0.0000694000
349,http://flipkart.com/eyebogler-color-block-men-polo-neck-red-t-shirt/p/itm858ab8fc92ea6?pid=TSHGDF8DAS9UBBCG&lid=LSTTSHGDF8DAS9UBBCGQIUQTU&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_10_363&otracker=browse&fm=organic&iid=1a3c65da-ab4a-4f52-bda8-58dd5a54d54b.TSHGDF8DAS9UBBCG.SEARCH&ppt=None&ppn=None&ssid=rb4s26l0yo0000001658749334580,349,Color Block Men Polo Neck Red T-Shirt,3.7,95,8,very very very bad productvery cheap cotton productin 1 wash it will be out of colours superb 👍🙏 best products,0.7195,0.0000633000
164,http://flipkart.com/allen-solly-color-block-men-polo-neck-multicolor-t-shirt/p/itm6dc38bba93eee?pid=TSHGDHWFFDEGMRZM&lid=LSTTSHGDHWFFDEGMRZMW3PX9N&marketplace=FLIPKART&store=clo%2Fash%2Fank%2Fedy&srno=b_5_170&otracker=browse&fm=organic&iid=5f36eec8-b866-4818-acfd-fc96b59362fd.TSHGDHWFFDEGMRZM.SEARCH&ppt=None&ppn=None&ssid=wi9d7ehkmo0000001658749327073,164,Color Block Men Polo Neck Multicolor T-Shirt,4.2,77,2,good quality of products and solutions please visit the lockouts page of google search engine optimization and web services are legitimate high school and i will be there nice tshirt go for it,1.7398,0.0000556000
