,URL,id,desc,stars,num_ratings,num_reviews,reviews,vader_score,final_score
162,http://flipkart.com/urbanic-printed-women-cowl-brown-skirt/p/itm8a49b1df2f360?pid=SKIG7PZYSGNXGFQT&lid=LSTSKIG7PZYSGNXGFQTORKH3Y&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_6_202&otracker=browse&fm=organic&iid=2c5cc464-e9e7-42ed-b5e4-2ed0cd27636a.SKIG7PZYSGNXGFQT.SEARCH&ppt=None&ppn=None&ssid=ox1oaa7vfk0000001658754633878,162,Women Printed Cowl Brown Skirt,3.6,9,2,not looking good at all low quality awesome,0.7921,0.0001745276
231,http://flipkart.com/bershka-washed-women-pleated-blue-skirt/p/itm5101133c79d1d?pid=SKIGYTVAJPYKRBME&lid=LSTSKIGYTVAJPYKRBMEWCDEOW&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_8_286&otracker=browse&fm=organic&iid=23d51186-d045-46b1-81f9-198d2c6b7bee.SKIGYTVAJPYKRBME.SEARCH&ppt=None&ppn=None&ssid=okephamwgw0000001658754635720,231,Women Washed Pleated Blue Skirt,4.1,8,2,i love the fit and quality no stretch,0.7021,0.0001700263
183,http://flipkart.com/bershka-polka-print-women-a-line-black-skirt/p/itmc5adcbe52b269?pid=SKIGYTVA3SHGHVDG&lid=LSTSKIGYTVA3SHGHVDGHDQA4M&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_6_227&otracker=browse&fm=organic&iid=2c5cc464-e9e7-42ed-b5e4-2ed0cd27636a.SKIGYTVA3SHGHVDG.SEARCH&ppt=None&ppn=None&ssid=ox1oaa7vfk0000001658754633878,183,Women Polka Print A-line Black Skirt,4,10,1,comfortable,0.5106,0.0001672638
204,http://flipkart.com/bershka-polka-print-women-a-line-black-skirt/p/itmc5adcbe52b269?pid=SKIGYTVA3SHGHVDG&lid=LSTSKIGYTVA3SHGHVDGHDQA4M&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_7_253&otracker=browse&fm=organic&iid=123b8e54-6e8f-4941-8769-1f98471a9555.SKIGYTVA3SHGHVDG.SEARCH&ppt=None&ppn=None&ssid=utbx982ig00000001658754634852,204,Women Polka Print A-line Black Skirt,4,10,1,comfortable,0.5106,0.0001672638
92,http://flipkart.com/urbanic-printed-women-a-line-black-skirt/p/itm950e227c506c7?pid=SKIG7V88FWFZHQTA&lid=LSTSKIG7V88FWFZHQTARL229K&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_3_117&otracker=browse&fm=organic&iid=6fbd7fce-8db2-4217-acb1-1b2c2f21c44d.SKIG7V88FWFZHQTA.SEARCH&ppt=None&ppn=None&ssid=e00o74xhgw0000001658754630695,92,Women Printed A-line Black Skirt,4.2,12,1,fabric is very thin kinda see through there’s no lining 😵\u200d💫,-0.7175,0.0001653633
198,http://flipkart.com/codaisy-solid-women-a-line-blue-skirt/p/itmb2e9495fe5729?pid=SKIGFCB2A58PFBAZ&lid=LSTSKIGFCB2A58PFBAZXSO8CM&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_7_246&otracker=browse&fm=organic&iid=123b8e54-6e8f-4941-8769-1f98471a9555.SKIGFCB2A58PFBAZ.SEARCH&ppt=None&ppn=None&ssid=utbx982ig00000001658754634852,198,Women Solid A-line Blue Skirt,4.5,8,1,good very good,0.8808,0.0001645879
28,http://flipkart.com/addyvero-solid-women-trumpet-black-skirt/p/itm149557a4a7dfa?pid=SKIG5C7FCUSZKWCY&lid=LSTSKIG5C7FCUSZKWCY9ZO6SG&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&spotlightTagId=TrendingId_clo%2Fvua%2Fiku%2Fw5t&srno=b_1_33&otracker=browse&fm=organic&iid=2d939601-ec13-4558-93c7-7dbe65e7c6c7.SKIG5C7FCUSZKWCY.SEARCH&ppt=None&ppn=None&ssid=il2xkxlcsg0000001658754628910,28,Women Solid Trumpet Black Skirt,3.6,11,0,,0,0.0001487313
263,http://flipkart.com/solid-women-flared-beige-skirt/p/itmf8b6a7778b827?pid=SKIFUP7XZJXUFGYC&lid=LSTSKIFUP7XZJXUFGYCQWUU4T&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_327&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIFUP7XZJXUFGYC.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,263,Women Solid Flared Beige Skirt,4.8,8,0,,0,0.0001442243
91,http://flipkart.com/addyvero-solid-women-trumpet-dark-green-skirt/p/itmb948923961a69?pid=SKIG5C7FSBV6JQXH&lid=LSTSKIG5C7FSBV6JQXHGL1N8P&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_3_115&otracker=browse&fm=organic&iid=6fbd7fce-8db2-4217-acb1-1b2c2f21c44d.SKIG5C7FSBV6JQXH.SEARCH&ppt=None&ppn=None&ssid=e00o74xhgw0000001658754630695,91,Women Solid Trumpet Dark Green Skirt,3.6,10,0,,0,0.0001352103
24,http://flipkart.com/range-road-solid-women-a-line-multicolor-skirt/p/itm73f6f47058827?pid=SKIGCSVDV5KPFXQC&lid=LSTSKIGCSVDV5KPFXQCF0NXXE&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_1_28&otracker=browse&fm=organic&iid=en_tlm01bTVb0MQukMn17A1DGU2ACxrVAO4PHGxxoirmPZNUOuEQEHJYoQIa5DKfNZw5tYbnRA1NadT0KiIjHFoZA%3D%3D&ppt=None&ppn=None&ssid=il2xkxlcsg0000001658754628910,24,Women Solid A-line Multicolor Skirt,4.4,8,0,,0,0.0001322056
74,http://flipkart.com/vero-moda-solid-women-regular-black-skirt/p/itmfg7tmgyzcbzfg?pid=SKIFG7TKNWHJGUJG&lid=LSTSKIFG7TKNWHJGUJGLM1BKN&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_3_95&otracker=browse&fm=organic&iid=6fbd7fce-8db2-4217-acb1-1b2c2f21c44d.SKIFG7TKNWHJGUJG.SEARCH&ppt=None&ppn=None&ssid=e00o74xhgw0000001658754630695,74,Women Solid Regular Black Skirt,4.6,7,0,,0,0.0001209381
279,http://flipkart.com/sisney-washed-women-straight-light-blue-skirt/p/itm06594d44706f1?pid=SKIGDZCENUSH5AXH&lid=LSTSKIGDZCENUSH5AXHUGLJ4P&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_346&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIGDZCENUSH5AXH.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,279,Women Washed Straight Light Blue Skirt,4.3,7,0,,0,0.0001130508
299,http://flipkart.com/marks-spencer-solid-women-straight-dark-blue-skirt/p/itm5f3c222e2cd7b?pid=SKIFZWZQDGJPWGZ7&lid=LSTSKIFZWZQDGJPWGZ7JARSVH&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_373&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIFZWZQDGJPWGZ7.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,299,Women Solid Straight Dark Blue Skirt,4.1,7,0,,0,0.0001077926
165,http://flipkart.com/faballey-floral-print-women-regular-blue-skirt/p/itmfcd521e13e364?pid=SKIFSPSG5ZFZVZGA&lid=LSTSKIFSPSG5ZFZVZGA0EJWMI&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_6_206&otracker=browse&fm=organic&iid=2c5cc464-e9e7-42ed-b5e4-2ed0cd27636a.SKIFSPSG5ZFZVZGA.SEARCH&ppt=None&ppn=None&ssid=ox1oaa7vfk0000001658754633878,165,Women Floral Print Regular Blue Skirt,3.5,8,0,,0,0.0001051635
301,http://flipkart.com/forever-21-striped-women-skorts-multicolor-skirt/p/itm20ad202406e81?pid=SKIG6RGYNP7WF3FF&lid=LSTSKIG6RGYNP7WF3FFBA8HWX&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_375&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIG6RGYNP7WF3FF.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,301,Women Striped Skorts Multicolor Skirt,4.8,5,2,,0,0.0000901402
310,http://flipkart.com/annabelle-pantaloons-solid-women-a-line-dark-blue-skirt/p/itmc708ef12362f0?pid=SKIGCYK9CPFV9N4H&lid=LSTSKIGCYK9CPFV9N4HTEGCKA&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_386&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIGCYK9CPFV9N4H.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,310,Women Solid A-line Dark Blue Skirt,4,6,0,,0,0.0000901402
283,http://flipkart.com/berrylush-printed-women-a-line-blue-skirt/p/itma3723aaef5e44?pid=SKIGAM93PWJHUEZ8&lid=LSTSKIGAM93PWJHUEZ8XUNTTS&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_351&otracker=browse&fm=organic&iid=69e239c2-1a67-45ba-9cb3-ef8a7f54c146.SKIGAM93PWJHUEZ8.SEARCH&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,283,Women Printed A-line Blue Skirt,4.6,5,0,,0,0.0000863843
105,http://flipkart.com/urbanic-embroidered-women-regular-red-skirt/p/itm1b53a48e9473b?pid=SKIG5YNHYF4RZSZ2&lid=LSTSKIG5YNHYF4RZSZ2AKE3X9&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_4_135&otracker=browse&fm=organic&iid=c2e8f37a-c917-4619-a1ec-36a3b794b8a7.SKIG5YNHYF4RZSZ2.SEARCH&ppt=None&ppn=None&ssid=7rw6oula680000001658754631703,105,Women Embroidered Regular Red Skirt,3.7,6,0,,0,0.0000833797
156,http://flipkart.com/tokyo-talkies-solid-women-flared-blue-skirt/p/itm5a9d6c4613f70?pid=SKIFYMFZQQWUZQ9S&lid=LSTSKIFYMFZQQWUZQ9SDNCY9W&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_5_194&otracker=browse&fm=organic&iid=e74ac348-ebe8-4dab-b71d-5977bd888bcf.SKIFYMFZQQWUZQ9S.SEARCH&ppt=None&ppn=None&ssid=zuvmkf8rb40000001658754632960,156,Women Solid Flared Blue Skirt,3,5,1,beautiful skirt,0.5994,0.0000763296
27,http://flipkart.com/rajasthani-look-woven-women-gathered-light-green-skirt/p/itm1ab478dca0f56?pid=SKIFNXS3KGNUMMPY&lid=LSTSKIFNXS3KGNUMMPYMSCDW1&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_1_32&otracker=browse&fm=organic&iid=en_tlm01bTVb0MQukMn17A1DGU2ACxrVAO4PHGxxoirmPaAeTM7VBAFFEkKe4elQ%2BQf5zx18MIHcTA2082ZMLD%2BuQ%3D%3D&ppt=None&ppn=None&ssid=il2xkxlcsg0000001658754628910,27,Women Woven Gathered Light Green Skirt,3.7,3,1,superb,0.6249,0.0000625323
38,http://flipkart.com/rajasthani-look-woven-women-gathered-light-green-skirt/p/itm1ab478dca0f56?pid=SKIFNXS3KGNUMMPY&lid=LSTSKIFNXS3KGNUMMPYMSCDW1&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_2_48&otracker=browse&fm=organic&iid=en_KXziy79qCsAcbvNsA9Sc%2B6oz%2FvYUhrMSrMgfd1iWIFpPX4e2EuE%2FD5HV0cboqmtNmrs9tafd%2FFGEd%2F9pMOQw2w%3D%3D&ppt=None&ppn=None&ssid=7lcr84u6dc0000001658754629785,38,Women Woven Gathered Light Green Skirt,3.7,3,1,superb,0.6249,0.0000625323
75,http://flipkart.com/rajasthani-look-woven-women-gathered-light-green-skirt/p/itm1ab478dca0f56?pid=SKIFNXS3KGNUMMPY&lid=LSTSKIFNXS3KGNUMMPYMSCDW1&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_3_96&otracker=browse&fm=organic&iid=en_pS57%2BffkFFBcFbS3LtCgA8bI9UI7qNKY%2BWFSQr3ClW%2F9geP%2FoRT7UU1VG%2F%2FOJWlXmrs9tafd%2FFGEd%2F9pMOQw2w%3D%3D&ppt=None&ppn=None&ssid=e00o74xhgw0000001658754630695,75,Women Woven Gathered Light Green Skirt,3.7,3,1,superb,0.6249,0.0000625323
106,http://flipkart.com/rajasthani-look-woven-women-gathered-light-green-skirt/p/itm1ab478dca0f56?pid=SKIFNXS3KGNUMMPY&lid=LSTSKIFNXS3KGNUMMPYMSCDW1&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_4_136&otracker=browse&fm=organic&iid=en_qs10v96N3HiVjRUuLNMaaqX7fZNJYJm0f94QKSVrul6TBlAcIEWYjF349zIv7j0wmrs9tafd%2FFGEd%2F9pMOQw2w%3D%3D&ppt=None&ppn=None&ssid=7rw6oula680000001658754631703,106,Women Woven Gathered Light Green Skirt,3.7,3,1,superb,0.6249,0.0000625323
177,http://flipkart.com/rajasthani-look-woven-women-gathered-light-green-skirt/p/itm1ab478dca0f56?pid=SKIFNXS3KGNUMMPY&lid=LSTSKIFNXS3KGNUMMPYMSCDW1&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_6_220&otracker=browse&fm=organic&iid=en_qKYRbzzehWsrRZCioWJKBi9Uz8id1UlzuSAJF52V46U8jVceqlGrS%2FeNUzeE2xFomrs9tafd%2FFGEd%2F9pMOQw2w%3D%3D&ppt=None&ppn=None&ssid=ox1oaa7vfk0000001658754633878,177,Women Woven Gathered Light Green Skirt,3.7,3,1,superb,0.6249,0.0000625323
210,http://flipkart.com/rajasthani-look-woven-women-gathered-light-green-skirt/p/itm1ab478dca0f56?pid=SKIFNXS3KGNUMMPY&lid=LSTSKIFNXS3KGNUMMPYMSCDW1&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_7_260&otracker=browse&fm=organic&iid=en_t4B86JnTbqupoCSKrIY1DEsnVNooQGhRrIBmRvKj2kUxqvvvEaD3cLfJiDuecmxEmrs9tafd%2FFGEd%2F9pMOQw2w%3D%3D&ppt=None&ppn=None&ssid=utbx982ig00000001658754634852,210,Women Woven Gathered Light Green Skirt,3.7,3,1,superb,0.6249,0.0000625323
241,http://flipkart.com/rajasthani-look-woven-women-gathered-light-green-skirt/p/itm1ab478dca0f56?pid=SKIFNXS3KGNUMMPY&lid=LSTSKIFNXS3KGNUMMPYMSCDW1&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_8_300&otracker=browse&fm=organic&iid=en_abd8xyPpbJMgKAxxXu1dWZLuDMrJ%2FtKpLT1p5vfA1TlVeBJzNCO%2FplYsEVFo0wlLmrs9tafd%2FFGEd%2F9pMOQw2w%3D%3D&ppt=None&ppn=None&ssid=okephamwgw0000001658754635720,241,Women Woven Gathered Light Green Skirt,3.7,3,1,superb,0.6249,0.0000625323
267,http://flipkart.com/rajasthani-look-woven-women-gathered-light-green-skirt/p/itm1ab478dca0f56?pid=SKIFNXS3KGNUMMPY&lid=LSTSKIFNXS3KGNUMMPYMSCDW1&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_9_332&otracker=browse&fm=organic&iid=en_U9%2Bnew%2BZBLE4qdi1sHW0csuaENC9LZh8nRgklZnPX0S3YMeHzhBoWFzTJfyMT%2B4Lmrs9tafd%2FFGEd%2F9pMOQw2w%3D%3D&ppt=None&ppn=None&ssid=mby6gqd8740000001658754636747,267,Women Woven Gathered Light Green Skirt,3.7,3,1,superb,0.6249,0.0000625323
302,http://flipkart.com/rajasthani-look-woven-women-gathered-light-green-skirt/p/itm1ab478dca0f56?pid=SKIFNXS3KGNUMMPY&lid=LSTSKIFNXS3KGNUMMPYMSCDW1&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_376&otracker=browse&fm=organic&iid=en_YahLA49btE2Sxj4vVVGgedZEltCwcwlR4JRmpogHeX1NDnDpOiX029ar%2FF3O84xomrs9tafd%2FFGEd%2F9pMOQw2w%3D%3D&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,302,Women Woven Gathered Light Green Skirt,3.7,3,1,superb,0.6249,0.0000625323
237,http://flipkart.com/people-printed-women-straight-purple-pink-skirt/p/itmf3y4gymy6af5m?pid=SKIE25H5RZH4FXQC&lid=LSTSKIE25H5RZH4FXQCMRJ8KB&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_8_295&otracker=browse&fm=organic&iid=23d51186-d045-46b1-81f9-198d2c6b7bee.SKIE25H5RZH4FXQC.SEARCH&ppt=None&ppn=None&ssid=okephamwgw0000001658754635720,237,"Women Printed Straight Purple, Pink Skirt",4,4,0,,0,0.0000600934
108,http://flipkart.com/only-solid-women-regular-black-skirt/p/itmf9etakg4hwqqb?pid=SKIF9ET8JXD8DSYF&lid=LSTSKIF9ET8JXD8DSYFKOCKBA&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_4_138&otracker=browse&fm=organic&iid=c2e8f37a-c917-4619-a1ec-36a3b794b8a7.SKIF9ET8JXD8DSYF.SEARCH&ppt=None&ppn=None&ssid=7rw6oula680000001658754631703,108,Women Solid Regular Black Skirt,5,3,0,,0,0.0000563376
250,http://flipkart.com/tommy-hilfiger-floral-print-women-straight-red-skirt/p/itm1bcee3265f69a?pid=SKIG54HQZKXBM7GK&lid=LSTSKIG54HQZKXBM7GKIEKDQR&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_8_311&otracker=browse&fm=organic&iid=23d51186-d045-46b1-81f9-198d2c6b7bee.SKIG54HQZKXBM7GK.SEARCH&ppt=None&ppn=None&ssid=okephamwgw0000001658754635720,250,Women Floral Print Straight Red Skirt,4.7,3,0,,0,0.0000529573
248,http://flipkart.com/dressberry-striped-women-flared-orange-skirt/p/itmb141918587fc4?pid=SKIG7GVDA6FBHYGN&lid=LSTSKIG7GVDA6FBHYGNSC9FPQ&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_8_309&otracker=browse&fm=organic&iid=23d51186-d045-46b1-81f9-198d2c6b7bee.SKIG7GVDA6FBHYGN.SEARCH&ppt=None&ppn=None&ssid=okephamwgw0000001658754635720,248,Women Striped Flared Orange Skirt,3.5,4,0,,0,0.0000525818
59,http://flipkart.com/tokyo-talkies-solid-women-skorts-multicolor-skirt/p/itmf1974b82b14e3?pid=SKIGCGPUVGGWEJG7&lid=LSTSKIGCGPUVGGWEJG7USIMHW&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_2_77&otracker=browse&fm=organic&iid=63e93b0c-dfec-4540-addd-a41ee50e7cac.SKIGCGPUVGGWEJG7.SEARCH&ppt=None&ppn=None&ssid=7lcr84u6dc0000001658754629785,59,Women Solid Skorts Multicolor Skirt,4.3,3,0,,0,0.0000484503
139,http://flipkart.com/range-road-solid-women-a-line-multicolor-skirt/p/itmd1faab8c1070e?pid=SKIGCSVCNG36CDGF&lid=LSTSKIGCSVCNG36CDGFE7EIVI&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_5_176&otracker=browse&fm=organic&iid=en_nLW7jPXUKAza001RwVLdk8QDRkBCjzh38mvEo%2FtqgvxSZHQ55Kqf6eW8Ed0P%2Bs6Z2dB4sa3xtRleCWUpiYxIsg%3D%3D&ppt=None&ppn=None&ssid=zuvmkf8rb40000001658754632960,139,Women Solid A-line Multicolor Skirt,3,4,0,,0,0.0000450701
297,http://flipkart.com/urbanic-solid-women-regular-white-skirt/p/itme71f746f73761?pid=SKIG74UJWBHSGKTC&lid=LSTSKIG74UJWBHSGKTCAPKW41&marketplace=FLIPKART&store=clo%2Fvua%2Fiku%2Fw5t&srno=b_10_370&otracker=browse&fm=organic&iid=11ad4385-82c4-45b4-bd41-659e72e8f2aa.SKIG74UJWBHSGKTC.SEARCH&ppt=None&ppn=None&ssid=hghl74woo00000001658754637716,297,Women Solid Regular White Skirt,3.3,3,0,,0,0.0000371828
